"E3 Ligase"	"E3 Tier"	"Substrate"	"Substrate Tier"	"Cancer Types"	"Existing Protac"	"Num Cancer Types"
"873"	"MID1"	NA	"IRF3"	NA	"glioblastoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"874"	"MID1"	NA	"STK36"	NA	"glioblastoma"	"No"	1
"875"	"MID1"	NA	"UBE2D1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"876"	"MKRN1"	NA	"FILIP1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"877"	"MKRN1"	NA	"RPS10"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"878"	"MPG"	NA	"HMG20B"	NA	"lung_adenocarcinoma"	"No"	1
"879"	"MPG"	NA	"IGBP1"	NA	"lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"880"	"MPG"	NA	"PTPA"	NA	"lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"881"	"MPG"	NA	"STK36"	NA	"lung_adenocarcinoma"	"No"	1
"882"	"MPG"	NA	"UBE2D1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"883"	"MUL1"	NA	"HSPA5"	NA	"glioblastoma"	"No"	1
"884"	"MUL1"	NA	"MUL1"	NA	"glioblastoma"	"No"	1
"885"	"MYLIP"	NA	"MYLIP"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"886"	"MYLIP"	NA	"VLDLR"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"887"	"NEDD4"	NA	"ADRB2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"888"	"NEDD4"	NA	"ANXA13"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"889"	"NEDD4"	NA	"APOBEC3G"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"890"	"NEDD4"	NA	"BRAT1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"891"	"NEDD4"	NA	"DCUN1D1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"892"	"NEDD4"	NA	"ERRFI1"	NA	"glioblastoma"	"No"	1
"893"	"NEDD4"	NA	"F2R"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"894"	"NEDD4"	NA	"GJA1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"895"	"NEDD4"	NA	"GRIN2D"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"896"	"NEDD4"	NA	"GUCD1"	NA	"glioblastoma"	"No"	1
"897"	"NEDD4"	NA	"HGS"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"898"	"NEDD4"	NA	"IFITM3"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"899"	"NEDD4"	NA	"IGF1R"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"900"	"NEDD4"	NA	"KIF26B"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"901"	"NEDD4"	NA	"LAPTM4A"	NA	"glioblastoma"	"No"	1
"902"	"NEDD4"	NA	"LAPTM5"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"903"	"NEDD4"	NA	"LGR5"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"904"	"NEDD4"	NA	"N4BP1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"905"	"NEDD4"	NA	"NEDD4"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"906"	"NEDD4"	NA	"PIP5K1A"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"907"	"NEDD4"	NA	"PROM1"	NA	"glioblastoma"	"No"	1
"908"	"NEDD4"	NA	"PSMD4"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"909"	"NEDD4"	NA	"RAP2A"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"910"	"NEDD4"	NA	"RAPGEF2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"911"	"NEDD4"	NA	"RNF7"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"912"	"NEDD4"	NA	"SCNN1B"	NA	"glioblastoma"	"No"	1
"913"	"NEDD4"	NA	"SLC31A1"	NA	"glioblastoma"	"No"	1
"914"	"NEDD4"	NA	"SLC6A3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"915"	"NEDD4"	NA	"SLC9A1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"916"	"NEDD4"	NA	"SPDYA"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"917"	"NEDD4"	NA	"SPRY2"	NA	"glioblastoma"	"No"	1
"918"	"NEDD4"	NA	"SQSTM1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"919"	"NEDD4"	NA	"TBK1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"920"	"NEDD4"	NA	"THOC1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"921"	"NEDD4"	NA	"TMIGD2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"922"	"NEDD4"	NA	"TNFRSF18"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"923"	"NEDD4"	NA	"TNK2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"924"	"NEDD4"	NA	"TTYH2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"925"	"NEDD4L"	NA	"ABCC1"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"926"	"NEDD4L"	NA	"HGS"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"927"	"NEDD4L"	NA	"LGR4"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"928"	"NEDD4L"	NA	"NDFIP2"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"929"	"NEDD4L"	NA	"NEDD4L"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"930"	"NEDD4L"	NA	"OCLN"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"931"	"NEDD4L"	NA	"ORAI1"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"932"	"NEDD4L"	NA	"SCNN1A"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"933"	"NEDD4L"	NA	"SCNN1B"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"934"	"NEDD4L"	NA	"SLC11A2"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"935"	"NEDD4L"	NA	"SPHK2"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"936"	"NEDD4L"	NA	"STK35"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"937"	"NEDD4L"	NA	"TRAF3"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"938"	"NEURL1B"	NA	"DLL1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"939"	"NEURL1B"	NA	"DLL4"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"940"	"NHLRC1"	NA	"AGL"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"941"	"NHLRC1"	NA	"DVL2"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"942"	"NHLRC1"	NA	"PPP1R3C"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"943"	"OSTM1"	NA	"GNAI3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"944"	"PARP1"	NA	"SIAH1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"945"	"PAXIP1"	NA	"PCNA"	NA	"glioblastoma, endometrial_carcinoma_(uterine), lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"946"	"PELI1"	NA	"IRAK1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"947"	"PELI1"	NA	"MAP3K14"	NA	"glioblastoma"	"No"	1
"948"	"PELI1"	NA	"RIPK1"	NA	"glioblastoma"	"No"	1
"949"	"PELI1"	NA	"RIPK3"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"950"	"PELI3"	NA	"IRAK1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"951"	"PELI3"	NA	"RIPK2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"952"	"PELI3"	NA	"TRAF6"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"953"	"PIAS2"	NA	"STAT1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"954"	"PIAS4"	NA	"ETS1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"955"	"PIAS4"	NA	"YY1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"956"	"PJA2"	NA	"KSR1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"957"	"PJA2"	NA	"PJA2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"958"	"PRC1"	NA	"RNF2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"959"	"PRPF19"	NA	"PRPF3"	NA	"lung_adenocarcinoma"	"No"	1
"960"	"PRPF19"	NA	"RPA1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"961"	"PRPF19"	NA	"RPA2"	NA	"lung_adenocarcinoma"	"No"	1
"962"	"PRPF19"	NA	"YBX1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"963"	"PTPA"	NA	"BMI1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"964"	"RAB40C"	NA	"RACK1"	NA	"lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"965"	"RACK1"	NA	"CLEC1B"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"966"	"RAD18"	NA	"PCNA"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"967"	"RAD18"	NA	"RAD18"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"968"	"RAD18"	NA	"RFC2"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"969"	"RAD23A"	NA	"TWIST1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"970"	"RAG1"	NA	"KPNA1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"971"	"RAG1"	NA	"KPNA2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"972"	"RAG1"	NA	"RAG1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"973"	"RBBP6"	NA	"GRB2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"974"	"RBBP6"	NA	"YBX1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"975"	"RBBP6"	NA	"ZBTB38"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"976"	"RBCK1"	NA	"BACH1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"977"	"RBCK1"	NA	"IKBKG"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"978"	"RBCK1"	NA	"IRF3"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"979"	"RBCK1"	NA	"PRKCA"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"980"	"RBCK1"	NA	"RBCK1"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"981"	"RBCK1"	NA	"TAB2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"982"	"RBCK1"	NA	"TRIM25"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"983"	"RBX1"	NA	"RPS6KB1"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"984"	"RFFL"	NA	"PRR5L"	NA	"glioblastoma, endometrial_carcinoma_(uterine)"	"No"	2
"985"	"RFFL"	NA	"RFFL"	NA	"glioblastoma, endometrial_carcinoma_(uterine)"	"No"	2
"986"	"RFFL"	NA	"RIPK1"	NA	"glioblastoma"	"No"	1
"987"	"RFFL"	NA	"SFN"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"988"	"RING1"	NA	"SMARCAD1"	NA	"glioblastoma"	"No"	1
"989"	"RLIM"	NA	"HDAC2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"990"	"RLIM"	NA	"LHX2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"991"	"RLIM"	NA	"LHX3"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"992"	"RLIM"	NA	"LIMK1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"993"	"RLIM"	NA	"RLIM"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"994"	"RLIM"	NA	"STMN1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"995"	"RLIM"	NA	"TERF1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"996"	"RNF115"	NA	"RNF115"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"997"	"RNF123"	NA	"CBX5"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"998"	"RNF125"	NA	"DDX58"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"999"	"RNF125"	NA	"IFIH1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1000"	"RNF125"	NA	"NLRP3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1001"	"RNF125"	NA	"RNF125"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1002"	"RNF128"	NA	"ARHGDIB"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1003"	"RNF128"	NA	"ARPC5"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1004"	"RNF128"	NA	"CD40LG"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1005"	"RNF128"	NA	"CD44"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1006"	"RNF128"	NA	"CORO1A"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1007"	"RNF13"	NA	"RNF13"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1008"	"RNF13"	NA	"SNAPIN"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1009"	"RNF130"	NA	"VAMP3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1010"	"RNF135"	NA	"DDX58"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1011"	"RNF138"	NA	"RNF138"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1012"	"RNF138"	NA	"XRCC5"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1013"	"RNF14"	NA	"RNF14"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1014"	"RNF144A"	NA	"PRKDC"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1015"	"RNF168"	NA	"KDM4A"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1016"	"RNF168"	NA	"RHOC"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1017"	"RNF168"	NA	"RNF168"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1018"	"RNF180"	NA	"RHOC"	NA	"glioblastoma"	"No"	1
"1019"	"RNF181"	NA	"RNF181"	NA	"glioblastoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1020"	"RNF183"	NA	"BCL2L1"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1021"	"RNF183"	NA	"TNFRSF10B"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"1022"	"RNF185"	NA	"BNIP1"	NA	"glioblastoma"	"No"	1
"1023"	"RNF19A"	NA	"RNF19A"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"1024"	"RNF19A"	NA	"SNCAIP"	NA	"glioblastoma"	"No"	1
"1025"	"RNF2"	NA	"GMNN"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1026"	"RNF2"	NA	"RNF2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1027"	"RNF2"	NA	"RRM1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1028"	"RNF216"	NA	"RIPK1"	NA	"glioblastoma"	"No"	1
"1029"	"RNF216"	NA	"RNF216"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1030"	"RNF216"	NA	"TLR4"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1031"	"RNF216"	NA	"TLR8"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1032"	"RNF216"	NA	"TRAF3"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1033"	"RNF220"	NA	"RNF220"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1034"	"RNF26"	NA	"IRF3"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"1035"	"RNF26"	NA	"SQSTM1"	NA	"lung_adenocarcinoma"	"No"	1
"1036"	"RNF31"	NA	"CASP1"	NA	"glioblastoma"	"No"	1
"1037"	"RNF31"	NA	"DDX58"	NA	"glioblastoma"	"No"	1
"1038"	"RNF31"	NA	"IKBKG"	NA	"lung_adenocarcinoma"	"No"	1
"1039"	"RNF31"	NA	"RIPK1"	NA	"glioblastoma"	"No"	1
"1040"	"RNF31"	NA	"TRAF1"	NA	"glioblastoma"	"No"	1
"1041"	"RNF31"	NA	"TRIM25"	NA	"glioblastoma"	"No"	1
"1042"	"RNF34"	NA	"CASP10"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1043"	"RNF34"	NA	"NOD1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1044"	"RNF4"	NA	"ATXN1"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1045"	"RNF4"	NA	"CENPI"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1046"	"RNF4"	NA	"DAND5"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1047"	"RNF4"	NA	"PARP1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1048"	"RNF4"	NA	"RBBP8"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	4
"1049"	"RNF4"	NA	"RNF4"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"1050"	"RNF4"	NA	"SP1"	NA	"glioblastoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1051"	"RNF4"	NA	"SUMO2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"1052"	"RNF4"	NA	"ZNF746"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"1053"	"RNF40"	NA	"PA2G4"	NA	"lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1054"	"RNF40"	NA	"STX1A"	NA	"lung_adenocarcinoma"	"No"	1
"1055"	"RNF5"	NA	"IRF3"	NA	"lung_adenocarcinoma"	"No"	1
"1056"	"RNF5"	NA	"JKAMP"	NA	"lung_adenocarcinoma"	"No"	1
"1057"	"RNF6"	NA	"LIMK1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1058"	"RNF6"	NA	"LIMS1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1059"	"RNF6"	NA	"MXD1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1060"	"RNF8"	NA	"H2AFX"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"1061"	"RNF8"	NA	"KDM4A"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"1062"	"RNF8"	NA	"KMT5A"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1063"	"RNF8"	NA	"OTUB1"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"1064"	"RNF8"	NA	"PCNA"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"1065"	"RNF8"	NA	"RNF8"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"1066"	"RNF8"	NA	"XRCC5"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"1067"	"RSAD2"	NA	"IRAK1"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1068"	"SIAH1"	NA	"EGLN1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1069"	"SIAH1"	NA	"EGLN2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1070"	"SIAH1"	NA	"EGLN3"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1071"	"SIAH1"	NA	"ELL2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1072"	"SIAH1"	NA	"IFI27"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1073"	"SIAH1"	NA	"KIF22"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1074"	"SIAH1"	NA	"KLF10"	NA	"glioblastoma"	"No"	1
"1075"	"SIAH1"	NA	"PKD1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1076"	"SIAH1"	NA	"PLCE1"	NA	"glioblastoma"	"No"	1
"1077"	"SIAH1"	NA	"RBBP8"	NA	"glioblastoma"	"No"	1
"1078"	"SIAH1"	NA	"S100A10"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1079"	"SIAH1"	NA	"SNCAIP"	NA	"glioblastoma"	"No"	1
"1080"	"SIAH1"	NA	"TNK2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1081"	"SIAH1"	NA	"TRIB3"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1082"	"SIAH2"	NA	"AKAP1"	NA	"lung_adenocarcinoma"	"No"	1
"1083"	"SIAH2"	NA	"DYRK2"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1084"	"SIAH2"	NA	"EGLN1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1085"	"SIAH2"	NA	"EGLN2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1086"	"SIAH2"	NA	"EGLN3"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1087"	"SIAH2"	NA	"HDAC3"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1088"	"SIAH2"	NA	"KIF15"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"1089"	"SIAH2"	NA	"NRF1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1090"	"SIAH2"	NA	"PIAS1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1091"	"SIAH2"	NA	"PPP1R12A"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1092"	"SIAH2"	NA	"PSMD4"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"1093"	"SIAH2"	NA	"SH3KBP1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1094"	"SIAH2"	NA	"SNCAIP"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"1095"	"SIAH2"	NA	"TANK"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"1096"	"SIAH2"	NA	"TINF2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
